Place ID,Name,Address,Rating,Types
ChIJ0ZWBLQBXei4Rx1v20I1L8vE,Oase Cafe & Resto - Tamansiswa,"Jl. Taman Siswa No.31, Wirogunan, Kota Yogyakarta",4.5,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJnUjfkOpZei4RgfjtkEbTuvs,Jammin Cafe,"6CF3+V8V, Jl. Melon Mundusaren, Nologaten, Caturtunggal, Kabupaten Sleman",4.6,"['cafe', 'food', 'point_of_interest', 'establishment']"
ChIJe1EzYnb4ei4RoErC9evsXs8,Cafe Raos' 03,"58GH+56W, Jetis, Tamantirto, Bantul Regency",5,"['cafe', 'food', 'point_of_interest', 'establishment']"
ChIJccdFmt5Zei4RJEBNJojtw5E,Basabasi Sorowajan Cafe,"Jl. Sorowajan Baru, Jomblangan, Banguntapan, Kabupaten Bantul",4.4,"['cafe', 'food', 'point_of_interest', 'establishment']"
ChIJMxSlUVBYei4RtwlJDOsCnnU,Vito Cafe Monjali,"Monjali St No.248, Gemawang, Sinduadi, Sleman Regency",3.6,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJfzwT1uxXei4RQ5j8UOsm4cA,UHT (Ultra High Temptation) Cafe,"Jl. Ipda Tut Harsono No.35, Muja Muju, Kota Yogyakarta",4.3,"['cafe', 'food', 'point_of_interest', 'establishment']"
ChIJCRVNjJhZei4Roue2rpgMfyg,Babylon Cafe&Resto,"Jl. Gejayan Soropadan XII No.79B, Soropadan, Condongcatur, Kabupaten Sleman",4.4,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJkydzIaNXei4RrQAwnx58EyY,Banana Cafe,"59J9+75H, Jl. Parangtritis, Mantrijeron, Kota Yogyakarta",4.2,"['cafe', 'food', 'point_of_interest', 'establishment']"
ChIJ5zoRUyRZei4RV91NA020L8k,Estuary Café,"Gang Code 3, Karangjati Wetan, No.170 C, Monjali St, RT.06/RW.45, Gemawang, Sinduadi, Sleman Regency",4.6,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJSaPQEhhZei4RblzCuh1TLcc,Atap Langit Container Cafe,"Cambahan, Nogotirto, Sleman Regency",4.6,"['cafe', 'food', 'point_of_interest', 'establishment']"
ChIJhTdpyMVZei4RiOW2bxGtcKA,Perigon Cafe,"Perigon Fitness Studio, Jl. Demangan Baru No.6F, Demangan Baru, Caturtunggal, Sleman Regency",5,"['cafe', 'food', 'point_of_interest', 'establishment']"
ChIJjf3V6rxXei4R0lNHoFphUss,POENOKAWAN CAFE RESTO & GALLERY,"Jl. KH. Ahmad Dahlan No.71, RW.08, Notoprajan, Kota Yogyakarta",4.6,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJM3SSsFhYei4RNhBQ9ANcxfM,Tam's Cafe,"Jalan Magelang Km. 5,6, Kutu Tegal, Sinduadi, Mlati, Kutu Tegal, Sinduadi, Kabupaten Sleman",4.8,"['cafe', 'food', 'point_of_interest', 'establishment']"
ChIJycbLQANZei4Rleizz1lxEy0,CAFE RAJA VITAMIN 8,"Jl. Gading Sari No.38-1, Area Sawah, Banyuraden, Kabupaten Sleman",4,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJyTnLGv1Xei4RI0o-fBuc7cA,Marginal Cafe Warmindo UAD 4,"59CH+WQ2, Jl. Ki Ageng Pemanahan, Sorosutan, Kota Yogyakarta",5,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJlft8vspZei4ROTYNQx0PPmI,Litterless Juicy Cafe,"Jl. Cucak Rowo Jl. Demangan Baru No.5a, Demangan Baru, Caturtunggal, Kota Yogyakarta",4.9,"['cafe', 'food', 'point_of_interest', 'establishment']"
ChIJL844E6lZei4R3TTNfEFnjGQ,Bengkel-Cafe,"Manggung, Caturtunggal, Sleman Regency",2.8,"['cafe', 'food', 'point_of_interest', 'establishment']"
ChIJERrqcmJZei4RTH0JhGsHJEY,Dongan Tea & Goods (Cafe),"Jl. Demangan Baru, Mrican, Caturtunggal, Kabupaten Sleman",4.9,"['cafe', 'food', 'point_of_interest', 'establishment']"
ChIJNZPI905Zei4RsHUNZupIZ6Y,Pulpa Cafe,"toko tugu bakpia kukus tugu, Jl. P. Mangkubumi No.43 Lantai 2, tugu Yogyakarta, Yogyakarta City",4.9,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJNTSchsFZei4RO-KZRYiv3JU,Bento Cafe Nologaten,"Jl. Nologaten, RT.04/RW.01, Tempel, Caturtunggal, Kabupaten Sleman",4.3,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJSaUr-Zn5ei4RnbjIdLP3zzg,Dikwaa Cafe & Jogja Cheese Cake,"58MF+JJW, Jl. Ring Road Selatan, Gatak, Tamantirto, Kabupaten Bantul",4.4,"['cafe', 'food', 'point_of_interest', 'establishment']"
ChIJUQzqw51Zei4REp64Q99zshE,Mamswell Cafe,"Jl. Tunjang No.378, RT.13/RW.41, Pringwulung, Condongcatur, Kabupaten Sleman",4.4,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJV-mvsLVZei4RwvojvG4ws24,Terrace Cafe - The Alana Yogyakarta Hotel,"Jl. Palagan Tentara Pelajar No.Km. 7, Mudal, Sariharjo, Kabupaten Sleman",5,"['cafe', 'food', 'point_of_interest', 'establishment']"
ChIJAQcceplZei4RbesWW4d2RNM,Planet Sport Cafe & Angkringan,"Planet Group Futsal, Jl. Ring Road Utara No.168, Ngringin, Condongcatur, Kabupaten Sleman",3.5,"['cafe', 'food', 'point_of_interest', 'establishment']"
ChIJndd0qNX5ei4RheV4VH6qCAg,DheeHar Kostel & Cafe,"Jl. Sunan Kudus, Gatak, Tamantirto, Kabupaten Bantul",4.2,"['cafe', 'lodging', 'food', 'point_of_interest', 'establishment']"
ChIJPfnXTp9Zei4Ry1jHew1OJC4,JIH Hospital,"Jl. Ring Road Utara No.160, Perumnas Condong Catur, Condongcatur, Kabupaten Sleman",4.7,"['dentist', 'hospital', 'health', 'point_of_interest', 'establishment']"
ChIJR5WZP0xYei4R-x0uq58e-PU,Dr. Sardjito General Hospital,"Jl. Kesehatan Jl. Kesehatan Sendowo No.1, Sendowo, Sinduadi, Kabupaten Sleman",3.7,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']"
ChIJj1yWDDVYei4Rr7fvqiSDR9I,Panti Rapih Hospital,"Jl. Cik Di Tiro No.30, Samirono, Terban, Kota Yogyakarta",4.1,"['hospital', 'health', 'point_of_interest', 'establishment']"
ChIJHZKUsYBXei4ROm7cfhqSLDA,Bethesda Hospital Lempuyangwangi,"Jl. Hayam Wuruk No.6, Bausasran, Kota Yogyakarta",4.2,"['hospital', 'health', 'point_of_interest', 'establishment']"
ChIJfWLu1nJXei4RD3gV9HxokbM,Hidayatullah Islamic Hospital,"Jl. Veteran No.184, Pandeyan, Kota Yogyakarta",3.7,"['hospital', 'health', 'point_of_interest', 'establishment']"
ChIJg6vlS55Zei4RiK-5bikPuco,RS Condong Catur,"Jl. Manggis No.6, Gempol, Condongcatur, Kabupaten Sleman",3.9,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']"
ChIJxa69-PRXei4RvlyzuqTovl0,Asri Medical Centre (AMC),"Jl. HOS Cokroaminoto No.17B, Pakuncen, Kota Yogyakarta",4.4,"['hospital', 'health', 'point_of_interest', 'establishment']"
ChIJiUfSrh5Yei4RVEin5OOJkMY,Ludira Husada Tama Hospital,"Jl. Wiratama No.4, Tegalrejo, Kota Yogyakarta",3.1,"['hospital', 'health', 'point_of_interest', 'establishment']"
ChIJY8DL6TJYei4RRt58HGQX_Uc,"Bethesda Hospital, Yogyakarta","Jl. Jend. Sudirman No.70, Kotabaru, Kota Yogyakarta",4.1,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']"
ChIJg7upyU9Yei4Rk-7EYb4wH2g,RSU Sakina Idaman,"Condro Loekito, Jl. Nyi Tjondrolukito Jl. Blunyah Gede No.60, Kutu Dukuh, Sinduadi, Kabupaten Sleman",4.1,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']"
ChIJj7tY__RXei4RxHO7BTZGpHc,Top Asri Clinic Medical Center,"Jl. HOS Cokroaminoto No.17, Pakuncen, Kota Yogyakarta",4.2,"['hospital', 'health', 'point_of_interest', 'establishment']"
ChIJw3s5fEhWei4RylEWMGq2ecc,Hospital Patmasuri,"5995+XWX, Jl. Lapangan Krapyak, Panggungharjo, Sewon, Krapyak Kulon, Panggungharjo, Kabupaten Bantul",3.9,"['hospital', 'health', 'point_of_interest', 'establishment']"
ChIJQ8MIl4dXei4R0nz51wo8wyQ,Pregnancy Hospital Adinda,"Jl. Soragan No.14, Soragan, Ngestiharjo, Kabupaten Bantul",3.7,"['hospital', 'health', 'point_of_interest', 'establishment']"
ChIJV1kNuKdXei4Rth3k78oPmxE,Rumah Sakit Umum Daerah (RSUD) Kota Yogyakarta,"Jl. Ki Ageng Pemanahan No.1-6, Sorosutan, Kota Yogyakarta",3.6,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']"
ChIJJ6JVeDRYei4R-agEkOPWW4c,Dr. Yap Eye Hospital,"Jl. Cik Di Tiro No.5, Terban, Kota Yogyakarta",4,"['hospital', 'health', 'point_of_interest', 'establishment']"
ChIJ0fnH_p9Xei4Ru0I4v8fbXJ4,SS Bio Int. PT,"Jl. Menteri Supeno No.60, Sorosutan, Kota Yogyakarta",0,"['hospital', 'health', 'point_of_interest', 'establishment']"
ChIJj8-FOpVXei4R39C9e_soO_g,Rumah Bersalin Agnes,"Jl. Bantul No.24, RW.08, Gedongkiwo, Kota Yogyakarta",0,"['hospital', 'health', 'point_of_interest', 'establishment']"
ChIJG73SH4pXei4RTIRDukxpHlY,Rumah Bersalin Bhayangkara,"JL. Aipda. Karel Satsuit Tubun, No. 20, Ngampilan, Kota Yogyakarta",0,"['hospital', 'health', 'point_of_interest', 'establishment']"
ChIJHQuLkvVXei4RZGAeRz1y_dc,Pandean Jaya. CV,"JL. Turonggo, Blok 3 No. 2, Pakuncen, Kota Yogyakarta",0,"['hospital', 'health', 'point_of_interest', 'establishment']"
ChIJk5FKM4JXei4RxLYcI-Fk8qA,Sudarti Bidan,"Jl. Sultan Agung No.53, Gunungketur, Kota Yogyakarta",0,"['hospital', 'health', 'point_of_interest', 'establishment']"
ChIJpas3bMVXei4RWao4Yk3UPbo,Bidan Woro Iriyani. AM,"58FV+6WF, Padokan Kidul, Tirtonirmolo, Kasihan, Padokan Lor, Tirtonirmolo, Kabupaten Bantul",0,"['hospital', 'health', 'point_of_interest', 'establishment']"
ChIJJXEQGZVZei4Rq6OcHvHoicA,Kaki Kita Reflexology,"JL. Perumnas no 1, No. 1, Catur Tunggal, Dabag, Condongcatur, Kabupaten Sleman",3,"['hospital', 'health', 'point_of_interest', 'establishment']"
ChIJ_ZJl4pFZei4RFUtGqW3IlEg,First Medical,"Jl. Urip Sumoharjo No.103A, Klitren, Kota Yogyakarta",5,"['health', 'point_of_interest', 'establishment']"
ChIJ4QNX8ZRZei4R5Meph_v9mbQ,JOGJA MEDICAL CENTER (JMC),"Jl. Pandean Sari No.4, RW.2, Kentungan, Condongcatur, Kabupaten Sleman",4.7,"['hospital', 'health', 'point_of_interest', 'establishment']"
ChIJm2R5fWdXei4RD4zO6JbdZhM,Setia Budi Medical Centre,"Jl. Raya Janti Jl. Gedongkuning No.16, Wonocatur, Banguntapan, Kabupaten Bantul",2.8,"['health', 'point_of_interest', 'establishment']"
ChIJw1OiGMtZei4R7n0PQec4fEs,Med Point,"Jl. Prof. Herman Yohanes No.107, Samirono, Caturtunggal, Kabupaten Sleman",0,"['hospital', 'health', 'point_of_interest', 'establishment']"
ChIJuVxLJbtZei4RM7sag1eH7Zo,Apotek dan Klinik Tirta Medical Centre Yogyakarta,"Magelang St No.71, Kricak, Yogyakarta City",4.5,"['health', 'point_of_interest', 'establishment']"
ChIJ_YxuC0X5ei4RP5krbiUKHbI,K4 Medical Project,"58QJ+F6V, Brajan, Tamantirto, yogyakarta",0,"['health', 'point_of_interest', 'establishment']"
ChIJe_d_UUpYei4R_3_PdKhlMRM,Gadjah Mada Medical Center,"L 3 Sekip, Jl. Kayu Putih, Sendowo, Sinduadi, Kabupaten Sleman",3.8,"['health', 'point_of_interest', 'establishment']"
ChIJm76ZTzRZei4RFx35nvzjZq4,YoyiC Outlet Kucala Medical Center,"001, Jl. Jend. Sudirman No.58, Kotabaru, Yogyakarta City",0,"['health', 'point_of_interest', 'establishment']"
ChIJZxEH_TNYei4RlFJV3m62nkk,indomedis.com,"Hotel Orlen Jl. C. Simanjuntak #6A, Terban, Kota Yogyakarta",2,"['hospital', 'health', 'point_of_interest', 'establishment']"
ChIJ39SFvfVXei4Rwk5HvhZTbbM,Klinik Meira (Meira Medical Center),"Jl. Bantul No.93, Dongkelan, Panggungharjo, Kabupaten Bantul",4.7,"['doctor', 'dentist', 'pharmacy', 'health', 'point_of_interest', 'store', 'establishment']"
ChIJlWfzus1Zei4RcKS9XUwZnF0,indomedis.com,"Jl. Selokan Mataram Jl. Babarsari No.#33, Kledokan, Caturtunggal, Kabupaten Sleman",4,"['hospital', 'health', 'point_of_interest', 'establishment']"
ChIJ-eqLJXtXei4RBlx_i3ybcxE,Klinik UST Medical Center,"Jl. Kusumanegara No.157, Warungboto, Kota Yogyakarta",0,"['hospital', 'health', 'point_of_interest', 'establishment']"
ChIJtzQiJWf3ei4RRtYHyVMqcLM,Sae Medikalindo,"Cokrobedog No.134, RT.08/RW.12, Kramat, Sidoarum, Kabupaten Sleman",0,"['health', 'point_of_interest', 'establishment']"
ChIJ0eoWMQtXei4R4o_wQKOQY5Q,Klinik Utama Ultra Medica Yogyakarta,"Jl. Tegalturi No.53, Giwangan, Kota Yogyakarta",4.1,"['health', 'point_of_interest', 'establishment']"
ChIJbddlKyhYei4RWm2t_iB6yxQ,SENTRA MEDICAL SPA,"Perum Pindok Intan Permai 3 Blok B8-b9, Kricak, Tegalrejo, Kricak, Kota Yogyakarta",0,"['health', 'point_of_interest', 'establishment']"
ChIJtcbmVOlXei4RCJQSa-IGpG8,Convention Hall Asri Medical Centre Yogyakarta,"Asri medical centre, Pakuncen, Yogyakarta City",0,"['hospital', 'health', 'point_of_interest', 'establishment']"
ChIJXZTGOitYei4RFEOd_reyijc,CV. Gama Medical,"Jl. Doktor Sutomo No.57, Bausasran, Kota Yogyakarta",0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']"
ChIJj7tY__RXei4RxHO7BTZGpHc,Top Asri Clinic Medical Center,"Jl. HOS Cokroaminoto No.17, Pakuncen, Kota Yogyakarta",4.2,"['hospital', 'health', 'point_of_interest', 'establishment']"
ChIJIy4rBpVZei4RIPPeZOT_i2c,NUBIA MEDICAL AESTHETIC,"RUKO PANDA, Jl. Ring Road Utara No.9, Sanggrahan, Condongcatur, Sleman Regency",5,"['doctor', 'health', 'point_of_interest', 'establishment']"
ChIJlUQnuNtZei4Ryj7s1nVK38A,C2S Medical Tools,"696V+QM3, Jl. Timoho, Demangan, Kota Yogyakarta",0,"['health', 'point_of_interest', 'store', 'establishment']"
ChIJtf9S45hZei4RWavevdwUdPo,Barokah Medical Jogja,"Jl. Ring Road Utara Gorongan No.282, Ngropoh, Condongcatur, Kabupaten Sleman",4.4,"['health', 'point_of_interest', 'store', 'establishment']"
ChIJV2y7q0xXei4ROQoPF4uG2PI,Jual Alat kesehatan Lengkap jogja,"Jl. Kapten Piere Tendean No.56, Wirobrajan, Kota Yogyakarta",0,"['health', 'point_of_interest', 'establishment']"
ChIJD5Ij__lXei4R29NzV5JVshE,Nugroho Medical | Toko Alat Kesehatan Jogja,"Jl. Kaliurang Gg. Pandega Mandala No.3 Km 5,6, Manggung, Caturtunggal, Kabupaten Sleman",4.9,"['health', 'point_of_interest', 'store', 'establishment']"
ChIJxa69-PRXei4RvlyzuqTovl0,Asri Medical Centre (AMC),"Jl. HOS Cokroaminoto No.17B, Pakuncen, Kota Yogyakarta",4.4,"['hospital', 'health', 'point_of_interest', 'establishment']"
ChIJ9z8ILJJZei4RxhJWDB5Bk_Q,Klinik drA (Raisha Vaksin Corner Seturan) d.h dokter.anti,"Jl. Lawu 4 No.11, RT.19/RW.02, Kledokan, Caturtunggal, Yogyakarta",4.9,"['doctor', 'health', 'point_of_interest', 'establishment']"
ChIJEVZa__RXei4RbtcjELuxi_Q,Klinik Perawatan Luka,"Klinik Utama Asri Medical Centre, Jl. HOS Cokroaminoto No.17, Pakuncen, Kota Yogyakarta",1,"['health', 'point_of_interest', 'establishment']"
ChIJ1cjttdJZei4RMTzUaQd0kwM,ABMED STORE YOGYAKARTA | Toko Alat Kesehatan Yogyakarta,"Jl. Poncowinatan No.84 A, Cokrodiningratan, Kota Yogyakarta",4.2,"['health', 'point_of_interest', 'store', 'establishment']"
ChIJrWE_c7r3ei4RPOUpaRFZ5wQ,Brimedika Clinic Yogyakarta,"Jl. Brigjen Katamso No.21, Keparakan, Kota Yogyakarta",3.9,"['health', 'point_of_interest', 'establishment']"
ChIJW4orjmdXei4R7ZoQc8m8KQg,KLINIK RAMADHAN,"Jl. Kusumanegara No.296, Rejowinangun, Kota Yogyakarta",3,"['health', 'point_of_interest', 'establishment']"
ChIJaddNSNhZei4Rusn-Yx7E-Wc,Happy Land Medical Centre,"Jl. Ipda Tut Harsono Jl. Melati Wetan No.53, Muja Muju, Kota Yogyakarta",3.9,"['hospital', 'health', 'point_of_interest', 'establishment']"
ChIJLY_8__RXei4R05R8BItiwEk,Poly Dental Education - Asri Clinic Medical Center,"Klinik Utama Asri Media Center, Jl. HOS Cokroaminoto No.17, Pakuncen, Kota Yogyakarta",3.4,"['health', 'point_of_interest', 'establishment']"
ChIJR9BR5dJXei4RU-7EG624ois,Klinik Arda,"Jl. Tegalturi No.44, Giwangan, Kota Yogyakarta",4.9,"['hospital', 'doctor', 'dentist', 'health', 'point_of_interest', 'establishment']"
ChIJVx-mwixYei4RM3uvcxN3ddU,Laboratorium Klinik Cito Yogyakarta,"Jl. Atmosukarto No.4, Kotabaru, Kota Yogyakarta",4.5,"['health', 'point_of_interest', 'establishment']"
ChIJ14Eq2jxZei4RfUJ08jqIJCs,Praktek dr. Harti,"Jl. Pogung Lor No.212, RT.02/RW.46, Pogung Lor, Sinduadi, Kabupaten Sleman",5,"['health', 'point_of_interest', 'establishment']"
ChIJQXu-Ynb4ei4Rzx-jP1IwzTA,KLINIK ANUGERAH,"Jl. Rindang No.145, Jadan, Tamantirto, Kabupaten Bantul",4.4,"['health', 'point_of_interest', 'establishment']"
ChIJ1xDbWIFXei4RfEwpvOhnOT8,Klinik Intan,"Jl. Masjid No.3, Gunungketur, Kota Yogyakarta",4.7,"['health', 'point_of_interest', 'establishment']"
ChIJK5ZETbJZei4R7c6LeJ68bTk,Korpagama UGM Clinic,"Jl. Agro No.38C, Kocoran, Caturtunggal, Kabupaten Sleman",4.3,"['health', 'point_of_interest', 'establishment']"
ChIJBatEaKdZei4RNh970aE7yhE,Alat pijat amplas amplas ambarrukmo,"Plaza Ambarrukmo, Ambarukmo, Caturtunggal, Kabupaten Sleman",0,"['health', 'point_of_interest', 'establishment']"
ChIJOWJcR7xXei4RJt4Xqn_Sztw,Klinik Gading,"Jl. DI Panjaitan No.25, Mantrijeron, Kota Yogyakarta",4.6,"['doctor', 'dentist', 'health', 'point_of_interest', 'establishment']"
ChIJDa6cQZpZei4RgpeD-Qn41pA,Klinik Pratama Yonmek 403,"Jl. Pandega Sakti No.11, RW.2, Kentungan, Condongcatur, Kabupaten Sleman",4.9,"['health', 'point_of_interest', 'establishment']"
ChIJwcoWQllXei4RwQc2z6NH9JI,Belva Medika,"Jl. Raya Janti No.297, Modalan, Banguntapan, Kabupaten Bantul",4.9,"['health', 'store', 'point_of_interest', 'establishment']"
ChIJsVG7y6RZei4RGIKanc0eDow,Pelayanan Kesehatan Masyarakat Gki Gejayan Dr Istianto K.,"69PV+HVV, Gg. Jemb. Merah, Soropadan, Condongcatur, Kabupaten Sleman",5,"['health', 'point_of_interest', 'establishment']"
ChIJJVNel6xZei4RXoa8dT2uLw0,"Intibios Lab, Klinik & Farmasi Yogyakarta","Jl. Pangeran Diponegoro No.92, Cokrodiningratan, Kota Yogyakarta",5,"['hospital', 'pharmacy', 'health', 'store', 'point_of_interest', 'establishment']"
ChIJGUnsUQr4ei4RnCB7MaSxN3E,Kangen Water Center WA 0813 3250 4500,"Dsn. Kasihan, RT.1.39G, Tamantirto, Kabupaten Bantul",4.9,"['health', 'point_of_interest', 'establishment']"
ChIJ_RfESx1Zei4Ry8L_iSKbA04,KLINIK PRATAMA DELIMA,"jln swadaya 1 karangasem gempol, RT.04/RW.12, Condongcatur",4.7,"['health', 'point_of_interest', 'establishment']"
ChIJN-3tbSlXei4RfBWnEJaB5iM,Site Studio 4,"59G9+WR5, Brontokusuman, Yogyakarta City",0,"['health', 'point_of_interest', 'establishment']"
ChIJ_ZwvSIlXei4RFJdsdXubTkQ,Ruang Ct- Scan,"Ngupasan, Yogyakarta City",0,"['health', 'point_of_interest', 'establishment']"
ChIJL6YgfEJXei4RVLQiUy-WmFU,Poskokesdes Desa Siaga,"Gg. Umbuh No.170, Pringgolayan, Banguntapan, Kabupaten Bantul",0,"['health', 'point_of_interest', 'establishment']"
ChIJD4K26-SRUGERaDyA-x9k6X8,Fisioterapi cryopraktik homecare seturan,"Dekat CV. Kurai, Jl. Jatayu No.236a, Pringwulung, Condongcatur, Kabupaten Sleman",0,"['health', 'point_of_interest', 'establishment']"
ChIJl2wXgcj5ei4R-5A3JCTqqaI,KLINIK PRATAMA PMI DIY,"Jl.Ring Road Barat No.03 RT. 09 RW. 15, Patuk, Area Sawah, Banyuraden, Kabupaten Sleman",3.8,"['health', 'point_of_interest', 'establishment']"
ChIJIYiNlgxYei4RgOLIYLaOPS4,Laboratorium Klinik Dutarama,"68FH+6V3, Jl. Ngapak - Kentheng, Nogosaren, Nogotirto, Kabupaten Sleman",5,"['health', 'point_of_interest', 'establishment']"
ChIJiUEPxc1Zei4RZQ2RaiiQwD0,Klinik Medico Dental Center,"Jl. Urip Sumoharjo No.103 F, Klitren, Kota Yogyakarta",3.9,"['health', 'point_of_interest', 'establishment']"
ChIJIT_8__RXei4RI1LBfUsR8U0,Poli Ob SGYN,"Top Asri Clinic Medical Center, Jl. HOS Cokroaminoto No.17, Pakuncen, Yogyakarta City",0,"['health', 'point_of_interest', 'establishment']"
ChIJO8Ep_5ZXei4RSyhYjiqo0MA,"KLINIK, LABORATORIUM, APOTEK dan ALAT KESEHATAN ASTA MEDIKA","Jl. Mayjend Sutoyo No.7, Mantrijeron, Kota Yogyakarta",4.7,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']"
ChIJQRku_vRXei4R28qdmfoE8fs,Laboratorium Reproduksi Dan Diagnostik,"6922+7Q4, Jl. HOS Cokroaminoto, Pakuncen, Kota Yogyakarta",0,"['health', 'point_of_interest', 'establishment']"
ChIJZwuy2kJZei4R6-pXic9WLrM,Pijat Panggilan Jogja Kota dan Sekitarnya,"Klitren, Yogyakarta City",0,"['health', 'point_of_interest', 'establishment']"
ChIJi0naR7xZei4RZUMBqikEC1Y,Bidan Octa Gamping Yogyakarta,"Jl. Nogotirto, RT.07/RW.21, Modinan, Banyuraden, Kabupaten Sleman",5,"['health', 'point_of_interest', 'establishment']"
ChIJnxGZ-3RYei4RWgqsdujCtyE,Pos Kesehatan Desa Poskedes,"68GM+2PP, Jl. Nogosaren Baru, Nogosaren, Nogotirto, Kabupaten Sleman",0,"['health', 'point_of_interest', 'establishment']"
ChIJxTql-C9Yei4RU7k3FQ1eGzs,Laboratorium Klinik Prodia,"Jl. P. Mangkubumi No.50, Gowongan, Kota Yogyakarta",4.1,"['health', 'point_of_interest', 'establishment']"
ChIJ519GsGNXei4RvI1Stsi8Mao,Elisa Family Healthcare Yogyakarta,"Jl. Balirejo Jl. Timoho No.6a, Muja Muju, Kota Yogyakarta",4.9,"['doctor', 'local_government_office', 'health', 'point_of_interest', 'establishment']"
